Road Traffic, Scenario = 1, Dally = 0.00, Trials = 100
______>_____<______=______=__________>____>____>_____>_____>________#____________=______=_____=_____=_______<___<__=XX_>___>_X__=X_X_X___>____>____>__________>_____<XX_>XX___>____>______>_______>_____
___________=_____>______=______=_________>____=____=______=____<_________#____________=______=_____=_____=_____<__=XX_>_=___=_>_X_>_>X______>____>_____>___________=XX_>XX_>_____>_____>______>_______<_
__=_____________=_____=______=_____<_________=____=_____>____<______>_________#____________=______=_____=_____=__<XX_>_=__>_X__=X__=X_>_________>____>_____=_______XX_>XX_>__>______=_______>______>____
=______>____________<______=______=_____>________=_____>____<____>_______=_________#____________=______=_____=__<XX_>_=__>_<_>_X_>_X_>__>___________=____=______>__XX_XX_>__>___>______=_________=______
____<_______=____________>______=______=____<_________>___<_____=_____>_______=_________#____________=______=__<XX_>X__=__<_=X_X__=X___>__=____________<______>___<X_>X_>__>___>___=_______>_________<__
_=_______>_______=____________=______=_____<_____>______<_____>______>_____=_______=_________#____________=___<XX_>X_>__=__=X_>X__X_>____=___>_____________>_____<X_>X_>__>___>___=____>________>_______
______>_______=_______=____________=______=____=_____<_____>______=_______=____<________=_________#__________<XX_>X_>_=___>X_>X_>__>__>_____>____>______________>X_>X_>__>___>___=____>_____>________=__
__=________=_______=______<_____________=_____<_____>_____>____>_______>______<_____>________=_________#_____XX_>X_>_=__>_XX_X_>__>__>___>______>_____>_________XX_X_>_=____>___=___=______>_____=______
_______=_______<________=______>____________<______>_____=___<_____=________=______>_____=________=_________#X_>X_>_=__>X_X_>_>_=___=___>____>_______>_____=____X_>_>_=__>_____=___=____>______<______=_
___=________=_______>________=______=____________>______=__<_____>______>_______<_______=____<________<_____#_>X_>X___>X_>_>_=_=__>____>____>_____>______<_____<_>X__=__>___>_____=____>____=_______>___
_=______=________=_______=________=______=___________<____<___>_______>_____<________>______<_____>________>_#X_>X_>__X_>_=_=_=__>___>_____>_____>_____=______>X_XX____>___>____>_____>___<_____=_______
______=______=_______<________=________=_____<___________=___>____>________=_____>________=______>_____=___X_#_>X_>__>_>X__=_=__>___>___=______=______=____<__X_>XX_______>___=_____=____<___=_______>__
__=_______<_______=______=_________=________=____=__________<___=______>________=_____=________=______=___<_>_#X_>__>X_X_>__=_=____>___=____>_______>_____<__<_>XX_>_________=____>_____=___=____>______
_______=______=________=______>_________=_______<_____>_______<_____>_______=_______<______=________=___<__<X_#_>__>XX__>__>_=__>____<_____>_____>_______=__<_<XX_>_=___________=______>___<____>_____>_
___=________=______>_______<_______=_________=_______>_____=____=________>_______=______=_______=_____<___=X_>_#__>XXX____>X___>___>____>_______>____<____<__<XX_>_=__>____________=______<____>____=___
_>______=_______<______<_______=________=_________=_______=____<___>__________=_______=______>_______=__=_X_>_=__#XXX_>___X_>_____>____>____>______<____<___>XX_>X__=____>_____________>______>____=____
>_____=______=_______>______>_______>________=_________=_____<____<____>___________=_______=_____<____<__<_>_=_=_#XX_>__>_X___>_______>____=_____>_____>__<_XX_>X_>___>______>______________>_____=_____
_____=____<______<_______<______<________=________=_________=____>____>_____>___________=_______=____=__>_=_=_=X_#X_>__>_<_>_____>________=____=_____<___<_<X_>XX__=_____>________>______________=_____>
____=____<_____>______>_______>______>________=________=________<___<______>_____=___________=______<__<_<_=_=X_>#_>__>_<_=__>_______>________=_____>___<_<XX_XX_>___>_______>_________=_____________<__
__>_____<_____>____<______<________=______=________=________=______<____>______<______=___________=___<_<_=_=XX_X_#_=__<X__=____>_________>________>___<_<XX_>X_>__>____>_________>________<____________
_______=____=_____<_____>______>________=______=________=________=_____>_____>______>______=________<_X__=_=XX_>X__#_=_X_>__=_______>__________=______<_<XXX_X_>__>___>____=__________<_________>_______
___________<_____>_____>_____=_____<_________=______=________=________=_____>_____=______=______=____<_>__=XX_>X_>__#_=_>__>__>__________>_________<___<XXXX__>__>__=_____>____>__________=_________<___
_>______________>_____=_____=____<______>_________=______=________=________=____<______=______=_____<_=__>XX_>X_>__>_#_=__>__=___>____________=_______<XXXXX____>_<____>______=_____>_________=_________
______=______________=_____=____<____=_______=________<______<_________=_______<_____>______=______=X___>XXX_X_>_=__<_#_=__<____>____>_____________=__XXXXX_>___X___>______>______=______=_________>____
=__________=______________=____<___<______>______<_________>______>_________=_______>_____=______=_XX___XXX_>_>_=__>_=_#_=__=_______>_____>__________<XXXXX___>__>_____>________>_____=_______=_________
_____=__________=_____________<___<____>_______=_____=__________=______=_________=_______=____<__X_X_>__XXX__=_=__>_<_=_#__>__>__________>_____=_____XXXXX_>____=__>_______>_________=_____>_______=____
=_________=_________<____________<____>_____>_______=_____>_________<_______=_________=_____<__<__>_>__>XX_>__=__>_<_=_=__#_<____>____________=_____=XXXX_>__>____=___>_________>_________=_____=_______
____<__________=_________>___________>_____>____<________=_____=_________>_______=_________=__<__>X___>XX_>__>_=_X__=X___>_#__>_____=______________=XXXX_>__>___>____>____>__________=_________=____<___
_>_______>__________=_________=___________>____<____=_________=_____=_________=_______=______<__=X_>__XX_>__>X__=_>_X_>___<__#___>______>__________XXXXX__=____>____>____>_____>__________=________<____
>_____=_______=_________<__________=__________<____=_____>_________=_____=________<________=___=X_>__>XX__=_X_>__=_=_>__>___>__#_____>_______>_____XXXX_>___>______>____=_____>_____=__________=________
_____=____<________=_________>__________=_________=_____>_____=_________=____<________=_______<X_>__>XXX__X__>__>_=_=__>___>__=___#_______>_______=XXX_>_=____=________=_____>_____=_____=__________=___
_=_______<_____>________=_________=__________=_________>_____=_____=________<_____>_______=___X_>__>XXX_>__>___>_<_=__>___>__<___>____#_______<___XXX_>X___>____=__________=______=_____=_____=_________
______=_______>_____=________=_________=_________<__________=_____=_____=________>_____=____<__>__>XXX_>__>__>__<_=__>___>__<__=_____>_____#_____<XX_>X_>____=_____>___________=______<______=_____=____
=__________=_______=_____=________=_________=_________>_________<_____<______=________=____<__=__>XXX_>__>__=__=_=__>__=___<__=__=________>_____#XXX_X_>__>_____>______>____________>______>______=_____
_____=__________=_______=_____=________=_________=_________=_________>_____>______=_______<__<__=XXX_>_=___=_<__<__>_<____>__=__=___>__________=#XX_>_>_=____>______>_______>____________=______=______=
___<______=_________<_______<______=________=_________=_________=_________=_____=______=___<__<_XXX_>X___>__<__>__>X___>____<_<___=_____>______X#X_>_=_=__>_____=________>_______=____________=______=__
__=_____>______=_________>_______>______=_______<__________=_________=_________=_____=____<__>_=XX_>X_>____=__>__=X_>_____>_X___>____>_______>_X#X__=_=__>___>______>_________=______<_____________=____
=______=_____=______=_________=______<______<_______=___________=_________=_________=____<__<X_XX_>X_>__>____=_<_XX___>____<_>_____>____=____X_X#_>__=_=____>___=________>_________=______>_____________
_____=______=____<_______=_________=______>_____=________>___________=_________=________<__<X_>XX_X_>__>___>__<_=X_>_____>__=__>_______>____>_>X#___>_=__>____<_____>_________=_________=_____<_________
__________=_____<____=________=_________=______=_____>________=___________=_________=_____<X_>XX_>X___>___>__<_=X_>__>_____<__>___>________=_<XX_#___<__>___>___=________>_________=_________=_____>____
=______________=____=_____>________=________<_______=____<________<___________<__________=X_>XX_>X_>_____>__<_<XX___>___>____=__=_____>_____<XX_>__#___>___>___=___>__________=_________=_________=_____
____<______________<_____>_____=________=________>______<_____>________>___________>_____XX_XX_>X_>_=______<_<XXX______>____>__=___>_______>XX_>__>___#___>___=___=____>___________=_________=_________=
___<____=_______________>_____=_____=________=________=______>____<_________=__________<_X_>X_>X_>X___>_____<XXX_>_________>__<___>___=____XX_>__>__=____#___=___=____>____=____________=_________=_____
_______=____=________________=_____=_____=________=________=_____<_____>_________=_____X__>X_>X_>X_>_____>__XXXX__=__________<___>___=____>X_>__>__=___>____#___=___=_____=_____>____________=_________=
____=______=_____>________________=____<______=________=________=_____>_____=_________=_>_X_>X_>X_>__>____<_XXX_>___>__________=____=____>XX___>__=___>____>___#___=____>______>_____=____________=_____
_________=_____=_____<________________<_____>_____<_________=________=_____=_____=_____<_=_>X_>X_>_=____>__=XX_>__>____>__________>_____>XX_>___<____>____>___<___#____>_____>______=_____=___________<_
__=__________<______>_____>_______________=______=_____>________<_________=_____=_____=_=X_X_>X_>_=_=_____<XX_>_=____>_____>_________=__XX_>__>__=_______>___<__<_____#_____>_____=______=_____=________
_______>__________>_____<______=_______________>______=____<_________>_________=_____=X_XX_X_X_>X__=_=____XXX__=__>______>______>______<XX___>__=__>________<_<___=________#_____=_____=______=_____=___
_=__________=__________=_____>______=_______________=_____<_____>_________=________<_X_>XX__>_>X_>__=__>__XXX____>___>_______=_______=_XXX____<__<____>______<__>____>__________#_____=_____=______=____
______=__________=__________=_____=______=_______________=_____>_____=_________=____<_>XX_>__=X_>__>__>__=XX_>______>___=________=____<XX_>_____>__>______>____>___>_____>___________#_____=_____=_____<
___=_______=__________=__________=____<______<________________=_____=_____=_______<_X_XX_>__>X_>__>__=__=XXX__=________=____>________=XX_>__>_____=___>______<____>___=_______>__________#______=____<__
__>_____>______<___________=_________<_____>______>________________=_____=_____=___<_>X_>__>X_>__>_<___=XXX_>___>__________>_____>___XXX___>___>_____>____>______>___=___=_________=__________#_____<___
_>_____=_____=______>___________=_________>_____=______=________________=_____=___<X_X_>__>X_>__>_<_=__XXX_>__>____>____________>___<XX_>_____>____>_____>_____>___<____=____>_________<___________#____
#_____=_____=_____=______=___________=_________=_____=______=________________=___<X_>_>__>X_>__>_<_=__>XX_>__>___>_____>___________<XX_>__>______=______>____=____<___>_____>_____>_________>___________
_____#_____=_____=_____=______=___________=_________=_____=______=______________<X_>_=__>X_>__>_<_=__>XX_>__>__=____=_______>______XXX___>__=________>_____<_____=___=____>______>____<_________<_______
_________#_____<______=_____=______=___________=_________=_____=______=_________X_>_=__>X_>__>X__=_=_XX_>__>_<____>_____>_______<__XXX_____=___>__________>____>___<_____>_____>_____<_____>_________>__
__=__________#______>______=_____=______=___________=_________=_____=______=_____>_=__>XX___>X_>__=X_X_>__>_<__>______>______>____<XX_>______=_____>_________<____<___>_______>_____=_____>____<________
_______=__________#______=______=_____=_____<____________=_________=_____=______=_=_=_XXX___X_>__>X_>_>__>X___>___>_______=______<XX_>__>_______>_______>_______=____=____>________=_____=___<______>___
_=__________=__________#_____<_______=_____=____=_____________=_________=_____=__<X_X_XX_>___>__>X_>_=__>X_>_____>____>________>_XX_>__>___>________>________=______>___=______>________=__<_____>______
______=__________=__________#_____>_______=____<_____>____________<__________=__<XX__>X_>__>___>XX_X___>X_>_=________>_____>____<X_>__>___>____>_________>________=___<_____>______<______<___>_______>_
___=_______=__________=_________#_____<_______<_____>_____=____________>_______<XXX__X_>_=____>XX_>X___X_>_=__>___________>____<X_>__>___>___=______>_________=______<___>______=______=____=_____>_____
________=_______=_________<__________#_____>_______>_____=____<_____________=__XXX_>__>_=_=___XX_>X_>___>X___>___>____________<X_>__>___>___=____>_______=_________=____=____>_______>_____=___>_______>
____=________=_______=________=___________#_____=_______=____<_____>__________<XX_>_=_X__=__>_X_>X_>__>_XX______>____>________X_>__>__=____=____>____=________=________<____>_____>_______=___<____>____
>________=________=______<_________>__________#______=______<_____>_____=_____XXX__=_=_>__=__<_>X_>__>X_XX__________>_____>____>__>_<____>_____>____=_____>________=_______=_____>_____=_____<____>_____
_____=________=_______<_______>________<___________#______=______>____<_____<_XXX___=X___>__>_=X_>__>X_>X_>______________>____<__>_<__>______>_____=_____>_____=________=_______>_____=_____=___=______>
____=_____=________=_______>_______=________>___________#______=_____<_____>_<XX_>__X_>____=X_X_>__>XX_X_>__>________________<__<X___>___>________>____=______=_____=________=______<______=___<____>___
